id,preusuel,annais,nombre,longevity,peak_year,fy
PAULETTE,PAULETTE,1920,8035,43,1921,100
PAULETTE,PAULETTE,1921,8121,43,1921,100
PAULETTE,PAULETTE,1922,7612,43,1921,100
PAULETTE,PAULETTE,1923,7865,43,1921,100
PAULETTE,PAULETTE,1924,7517,43,1921,100
PAULETTE,PAULETTE,1925,7678,43,1921,100
PAULETTE,PAULETTE,1926,7621,43,1921,100
PAULETTE,PAULETTE,1927,7472,43,1921,100
PAULETTE,PAULETTE,1928,7455,43,1921,100
PAULETTE,PAULETTE,1929,7436,43,1921,100
PAULETTE,PAULETTE,1930,7409,43,1921,100
PAULETTE,PAULETTE,1931,7086,43,1921,100
PAULETTE,PAULETTE,1932,7095,43,1921,100
PAULETTE,PAULETTE,1933,6125,43,1921,100
PAULETTE,PAULETTE,1934,6141,43,1921,100
PAULETTE,PAULETTE,1935,5609,43,1921,100
PAULETTE,PAULETTE,1936,5254,43,1921,100
PAULETTE,PAULETTE,1937,4659,43,1921,100
PAULETTE,PAULETTE,1938,4374,43,1921,100
PAULETTE,PAULETTE,1939,4058,43,1921,100
PAULETTE,PAULETTE,1940,3366,43,1921,100
PAULETTE,PAULETTE,1941,2901,43,1921,100
PAULETTE,PAULETTE,1942,2885,43,1921,100
PAULETTE,PAULETTE,1943,2752,43,1921,100
PAULETTE,PAULETTE,1944,2461,43,1921,100
PAULETTE,PAULETTE,1945,2324,43,1921,100
PAULETTE,PAULETTE,1946,2987,43,1921,100
PAULETTE,PAULETTE,1947,2566,43,1921,100
PAULETTE,PAULETTE,1948,2378,43,1921,100
PAULETTE,PAULETTE,1949,2060,43,1921,100
PAULINE,PAULINE,1900,1135,41,1991,100
PAULINE,PAULINE,1901,1267,41,1991,100
PAULINE,PAULINE,1902,1189,41,1991,100
PAULINE,PAULINE,1903,1197,41,1991,100
PAULINE,PAULINE,1904,1087,41,1991,100
PAULINE,PAULINE,1905,1097,41,1991,100
PAULINE,PAULINE,1906,1089,41,1991,100
PAULINE,PAULINE,1907,1056,41,1991,100
PAULINE,PAULINE,1908,1023,41,1991,100
PAULINE,PAULINE,1983,2297,41,1991,100
PAULINE,PAULINE,1984,2735,41,1991,100
PAULINE,PAULINE,1985,3518,41,1991,100
PAULINE,PAULINE,1986,4290,41,1991,100
PAULINE,PAULINE,1987,5596,41,1991,100
PAULINE,PAULINE,1988,5533,41,1991,100
PAULINE,PAULINE,1989,5724,41,1991,100
PAULINE,PAULINE,1990,6065,41,1991,100
PAULINE,PAULINE,1991,6088,41,1991,100
PAULINE,PAULINE,1992,5814,41,1991,100
PAULINE,PAULINE,1993,5637,41,1991,100
PAULINE,PAULINE,1994,5678,41,1991,100
PAULINE,PAULINE,1995,5900,41,1991,100
PAULINE,PAULINE,1996,5960,41,1991,100
PAULINE,PAULINE,1997,5452,41,1991,100
PAULINE,PAULINE,1998,5012,41,1991,100
PAULINE,PAULINE,1999,4568,41,1991,100
PAULINE,PAULINE,2000,4239,41,1991,100
PAULINE,PAULINE,2001,3941,41,1991,100
PAULINE,PAULINE,2002,3645,41,1991,100
PAULINE,PAULINE,2003,3093,41,1991,100
PAULINE,PAULINE,2004,2793,41,1991,100
PAULINE,PAULINE,2005,2291,41,1991,100
PAULINE,PAULINE,2006,2172,41,1991,100
PAULINE,PAULINE,2007,1897,41,1991,100
PAULINE,PAULINE,2008,1925,41,1991,100
PAULINE,PAULINE,2009,1858,41,1991,100
PAULINE,PAULINE,2010,1648,41,1991,100
PAULINE,PAULINE,2011,1569,41,1991,100
PAULINE,PAULINE,2012,1419,41,1991,100
PAULINE,PAULINE,2013,1262,41,1991,100
PAULINE,PAULINE,2014,1288,41,1991,100
PEGGY,PEGGY,1973,2369,4,1973,100
PEGGY,PEGGY,1974,2279,4,1973,100
PEGGY,PEGGY,1976,1813,4,1973,100
PEGGY,PEGGY,1977,1986,4,1973,100
PHILIPPE,PHILIPPE,1936,1232,48,1963,1
PHILIPPE,PHILIPPE,1937,1352,48,1963,0
PHILIPPE,PHILIPPE,1938,1526,48,1963,0
PHILIPPE,PHILIPPE,1939,1783,48,1963,0
PHILIPPE,PHILIPPE,1940,2099,48,1963,0
PHILIPPE,PHILIPPE,1941,3319,48,1963,0
PHILIPPE,PHILIPPE,1942,2784,48,1963,0
PHILIPPE,PHILIPPE,1943,1819,48,1963,0
PHILIPPE,PHILIPPE,1944,1401,48,1963,1
PHILIPPE,PHILIPPE,1946,2176,48,1963,0
PHILIPPE,PHILIPPE,1947,2909,48,1963,0
PHILIPPE,PHILIPPE,1948,5467,48,1963,0
PHILIPPE,PHILIPPE,1949,6694,48,1963,0
PHILIPPE,PHILIPPE,1950,7520,48,1963,0
PHILIPPE,PHILIPPE,1951,8192,48,1963,0
PHILIPPE,PHILIPPE,1952,10078,48,1963,0
PHILIPPE,PHILIPPE,1953,12922,48,1963,0
PHILIPPE,PHILIPPE,1954,14869,48,1963,0
PHILIPPE,PHILIPPE,1955,17624,48,1963,0
PHILIPPE,PHILIPPE,1956,18834,48,1963,0
PHILIPPE,PHILIPPE,1957,20745,48,1963,0
PHILIPPE,PHILIPPE,1958,22111,48,1963,0
PHILIPPE,PHILIPPE,1959,23436,48,1963,0
PHILIPPE,PHILIPPE,1960,24762,48,1963,0
PHILIPPE,PHILIPPE,1961,24971,48,1963,0
PHILIPPE,PHILIPPE,1962,24926,48,1963,0
PHILIPPE,PHILIPPE,1963,26210,48,1963,0
PHILIPPE,PHILIPPE,1964,26024,48,1963,0
PHILIPPE,PHILIPPE,1965,24165,48,1963,0
PHILIPPE,PHILIPPE,1966,22739,48,1963,0
PHILIPPE,PHILIPPE,1967,21232,48,1963,0
PHILIPPE,PHILIPPE,1968,18528,48,1963,0
PHILIPPE,PHILIPPE,1969,16040,48,1963,0
PHILIPPE,PHILIPPE,1970,14144,48,1963,0
PHILIPPE,PHILIPPE,1971,13388,48,1963,0
PHILIPPE,PHILIPPE,1972,10682,48,1963,0
PHILIPPE,PHILIPPE,1973,8228,48,1963,0
PHILIPPE,PHILIPPE,1974,5979,48,1963,0
PHILIPPE,PHILIPPE,1975,4832,48,1963,0
PHILIPPE,PHILIPPE,1976,4240,48,1963,0
PHILIPPE,PHILIPPE,1977,3628,48,1963,0
PHILIPPE,PHILIPPE,1978,3316,48,1963,0
PHILIPPE,PHILIPPE,1979,3152,48,1963,0
PHILIPPE,PHILIPPE,1980,3012,48,1963,0
PHILIPPE,PHILIPPE,1981,2660,48,1963,0
PHILIPPE,PHILIPPE,1982,2371,48,1963,0
PHILIPPE,PHILIPPE,1983,1976,48,1963,0
PHILIPPE,PHILIPPE,1984,1743,48,1963,0
PIERRE,PIERRE,1900,7461,109,1930,0
PIERRE,PIERRE,1901,8458,109,1930,0
PIERRE,PIERRE,1902,8983,109,1930,0
PIERRE,PIERRE,1903,9080,109,1930,0
PIERRE,PIERRE,1904,9220,109,1930,0
PIERRE,PIERRE,1905,9438,109,1930,0
PIERRE,PIERRE,1906,9864,109,1930,0
PIERRE,PIERRE,1907,10079,109,1930,0
PIERRE,PIERRE,1908,10783,109,1930,0
PIERRE,PIERRE,1909,10909,109,1930,0
PIERRE,PIERRE,1910,11161,109,1930,0
PIERRE,PIERRE,1911,10994,109,1930,0
PIERRE,PIERRE,1912,11924,109,1930,0
PIERRE,PIERRE,1913,12218,109,1930,0
PIERRE,PIERRE,1914,12307,109,1930,0
PIERRE,PIERRE,1915,7772,109,1930,0
PIERRE,PIERRE,1916,6063,109,1930,0
PIERRE,PIERRE,1917,6753,109,1930,0
PIERRE,PIERRE,1918,7800,109,1930,0
PIERRE,PIERRE,1919,8660,109,1930,0
PIERRE,PIERRE,1920,15648,109,1930,0
PIERRE,PIERRE,1921,15735,109,1930,0
PIERRE,PIERRE,1922,15088,109,1930,0
PIERRE,PIERRE,1923,15524,109,1930,0
PIERRE,PIERRE,1924,15723,109,1930,0
PIERRE,PIERRE,1925,16098,109,1930,0
PIERRE,PIERRE,1926,16259,109,1930,0
PIERRE,PIERRE,1927,16392,109,1930,0
PIERRE,PIERRE,1928,16309,109,1930,0
PIERRE,PIERRE,1929,15921,109,1930,0
PIERRE,PIERRE,1930,16480,109,1930,0
PIERRE,PIERRE,1931,16074,109,1930,0
PIERRE,PIERRE,1932,15697,109,1930,0
PIERRE,PIERRE,1933,14882,109,1930,0
PIERRE,PIERRE,1934,14681,109,1930,0
PIERRE,PIERRE,1935,14162,109,1930,0
PIERRE,PIERRE,1936,13439,109,1930,0
PIERRE,PIERRE,1937,12870,109,1930,0
PIERRE,PIERRE,1938,12460,109,1930,0
PIERRE,PIERRE,1939,11895,109,1930,0
PIERRE,PIERRE,1940,9992,109,1930,0
PIERRE,PIERRE,1941,9037,109,1930,0
PIERRE,PIERRE,1942,9683,109,1930,0
PIERRE,PIERRE,1943,9877,109,1930,0
PIERRE,PIERRE,1944,9331,109,1930,0
PIERRE,PIERRE,1945,8615,109,1930,0
PIERRE,PIERRE,1946,12412,109,1930,0
PIERRE,PIERRE,1947,12179,109,1930,0
PIERRE,PIERRE,1948,11263,109,1930,0
PIERRE,PIERRE,1949,10805,109,1930,0
PIERRE,PIERRE,1950,10329,109,1930,0
PIERRE,PIERRE,1951,9243,109,1930,0
PIERRE,PIERRE,1952,8754,109,1930,0
PIERRE,PIERRE,1953,8248,109,1930,0
PIERRE,PIERRE,1954,7913,109,1930,0
PIERRE,PIERRE,1955,7665,109,1930,0
PIERRE,PIERRE,1956,7478,109,1930,0
PIERRE,PIERRE,1957,7413,109,1930,0
PIERRE,PIERRE,1958,7313,109,1930,0
PIERRE,PIERRE,1959,7175,109,1930,0
PIERRE,PIERRE,1960,6856,109,1930,0
PIERRE,PIERRE,1961,6518,109,1930,0
PIERRE,PIERRE,1962,6062,109,1930,0
PIERRE,PIERRE,1963,6204,109,1930,0
PIERRE,PIERRE,1964,5761,109,1930,0
PIERRE,PIERRE,1965,5642,109,1930,0
PIERRE,PIERRE,1966,5320,109,1930,0
PIERRE,PIERRE,1967,4895,109,1930,0
PIERRE,PIERRE,1968,4750,109,1930,0
PIERRE,PIERRE,1969,4228,109,1930,0
PIERRE,PIERRE,1970,3746,109,1930,0
PIERRE,PIERRE,1971,3645,109,1930,0
PIERRE,PIERRE,1972,3253,109,1930,0
PIERRE,PIERRE,1973,3024,109,1930,0
PIERRE,PIERRE,1974,2607,109,1930,0
PIERRE,PIERRE,1975,2414,109,1930,0
PIERRE,PIERRE,1976,2444,109,1930,0
PIERRE,PIERRE,1977,2685,109,1930,0
PIERRE,PIERRE,1978,3206,109,1930,0
PIERRE,PIERRE,1979,3607,109,1930,0
PIERRE,PIERRE,1980,3957,109,1930,0
PIERRE,PIERRE,1981,3963,109,1930,0
PIERRE,PIERRE,1982,4290,109,1930,0
PIERRE,PIERRE,1983,4259,109,1930,0
PIERRE,PIERRE,1984,4329,109,1930,0
PIERRE,PIERRE,1985,4739,109,1930,0
PIERRE,PIERRE,1986,4830,109,1930,0
PIERRE,PIERRE,1987,5175,109,1930,0
PIERRE,PIERRE,1988,5565,109,1930,0
PIERRE,PIERRE,1989,5065,109,1930,0
PIERRE,PIERRE,1990,5245,109,1930,0
PIERRE,PIERRE,1991,5454,109,1930,0
PIERRE,PIERRE,1992,5037,109,1930,0
PIERRE,PIERRE,1993,4947,109,1930,0
PIERRE,PIERRE,1994,4823,109,1930,0
PIERRE,PIERRE,1995,5139,109,1930,0
PIERRE,PIERRE,1996,4986,109,1930,0
PIERRE,PIERRE,1997,4662,109,1930,0
PIERRE,PIERRE,1998,4283,109,1930,0
PIERRE,PIERRE,1999,4374,109,1930,0
PIERRE,PIERRE,2000,4157,109,1930,0
PIERRE,PIERRE,2001,3613,109,1930,0
PIERRE,PIERRE,2002,2905,109,1930,0
PIERRE,PIERRE,2003,2647,109,1930,0
PIERRE,PIERRE,2004,2614,109,1930,0
PIERRE,PIERRE,2005,2271,109,1930,0
PIERRE,PIERRE,2006,2000,109,1930,0
PIERRE,PIERRE,2007,1785,109,1930,0
PIERRE,PIERRE,2008,1633,109,1930,0
PIERRETTE,PIERRETTE,1922,1235,25,1932,100
PIERRETTE,PIERRETTE,1923,1298,25,1932,100
PIERRETTE,PIERRETTE,1924,1385,25,1932,100
PIERRETTE,PIERRETTE,1925,1611,25,1932,100
PIERRETTE,PIERRETTE,1926,1800,25,1932,100
PIERRETTE,PIERRETTE,1927,1817,25,1932,100
PIERRETTE,PIERRETTE,1928,1967,25,1932,100
PIERRETTE,PIERRETTE,1929,2133,25,1932,100
PIERRETTE,PIERRETTE,1930,2356,25,1932,100
PIERRETTE,PIERRETTE,1931,2360,25,1932,100
PIERRETTE,PIERRETTE,1932,2714,25,1932,100
PIERRETTE,PIERRETTE,1933,2581,25,1932,100
PIERRETTE,PIERRETTE,1934,2558,25,1932,100
PIERRETTE,PIERRETTE,1935,2438,25,1932,100
PIERRETTE,PIERRETTE,1936,2420,25,1932,100
PIERRETTE,PIERRETTE,1937,2373,25,1932,100
PIERRETTE,PIERRETTE,1938,2231,25,1932,100
PIERRETTE,PIERRETTE,1939,2437,25,1932,100
PIERRETTE,PIERRETTE,1940,2023,25,1932,100
PIERRETTE,PIERRETTE,1941,1699,25,1932,100
PIERRETTE,PIERRETTE,1942,1739,25,1932,100
PIERRETTE,PIERRETTE,1943,1773,25,1932,100
PIERRETTE,PIERRETTE,1944,1683,25,1932,100
PIERRETTE,PIERRETTE,1945,1737,25,1932,100
PIERRETTE,PIERRETTE,1946,2266,25,1932,100
QUENTIN,QUENTIN,1987,1976,27,1998,0
QUENTIN,QUENTIN,1988,2971,27,1998,0
QUENTIN,QUENTIN,1989,3753,27,1998,0
QUENTIN,QUENTIN,1990,4434,27,1998,0
QUENTIN,QUENTIN,1991,4797,27,1998,0
QUENTIN,QUENTIN,1992,5764,27,1998,0
QUENTIN,QUENTIN,1993,5855,27,1998,0
QUENTIN,QUENTIN,1994,6757,27,1998,0
QUENTIN,QUENTIN,1995,6973,27,1998,0
QUENTIN,QUENTIN,1996,6767,27,1998,0
QUENTIN,QUENTIN,1997,7193,27,1998,0
QUENTIN,QUENTIN,1998,7502,27,1998,0
QUENTIN,QUENTIN,1999,6767,27,1998,0
QUENTIN,QUENTIN,2000,6502,27,1998,0
QUENTIN,QUENTIN,2001,5599,27,1998,0
QUENTIN,QUENTIN,2002,4794,27,1998,0
QUENTIN,QUENTIN,2003,4155,27,1998,0
QUENTIN,QUENTIN,2004,4058,27,1998,0
QUENTIN,QUENTIN,2005,3499,27,1998,0
QUENTIN,QUENTIN,2006,3142,27,1998,0
QUENTIN,QUENTIN,2007,2816,27,1998,0
QUENTIN,QUENTIN,2008,2816,27,1998,0
QUENTIN,QUENTIN,2009,2344,27,1998,0
QUENTIN,QUENTIN,2010,2036,27,1998,0
QUENTIN,QUENTIN,2011,1822,27,1998,0
QUENTIN,QUENTIN,2012,1447,27,1998,0
QUENTIN,QUENTIN,2013,1258,27,1998,0
RAPHAEL,RAPHAEL,2010,1514,2,2011,0
RAPHAEL,RAPHAEL,2011,1587,2,2011,0
RAPHAËL,RAPHAËL,1974,2668,32,2018,0
RAPHAËL,RAPHAËL,1975,1989,32,2018,0
RAPHAËL,RAPHAËL,1976,1653,32,2018,0
RAPHAËL,RAPHAËL,1988,1821,32,2018,0
RAPHAËL,RAPHAËL,1993,1609,32,2018,0
RAPHAËL,RAPHAËL,1994,1903,32,2018,0
RAPHAËL,RAPHAËL,1995,1911,32,2018,0
RAPHAËL,RAPHAËL,1996,2053,32,2018,0
RAPHAËL,RAPHAËL,1997,1991,32,2018,0
RAPHAËL,RAPHAËL,1998,1969,32,2018,0
RAPHAËL,RAPHAËL,1999,1978,32,2018,0
RAPHAËL,RAPHAËL,2000,2032,32,2018,0
RAPHAËL,RAPHAËL,2001,1833,32,2018,0
RAPHAËL,RAPHAËL,2002,1965,32,2018,0
RAPHAËL,RAPHAËL,2003,2418,32,2018,0
RAPHAËL,RAPHAËL,2004,3151,32,2018,0
RAPHAËL,RAPHAËL,2005,3460,32,2018,0
RAPHAËL,RAPHAËL,2006,4435,32,2018,0
RAPHAËL,RAPHAËL,2007,4213,32,2018,0
RAPHAËL,RAPHAËL,2008,4173,32,2018,0
RAPHAËL,RAPHAËL,2009,4310,32,2018,0
RAPHAËL,RAPHAËL,2010,2654,32,2018,0
RAPHAËL,RAPHAËL,2011,2774,32,2018,0
RAPHAËL,RAPHAËL,2012,3398,32,2018,0
RAPHAËL,RAPHAËL,2013,3602,32,2018,0
RAPHAËL,RAPHAËL,2014,3835,32,2018,0
RAPHAËL,RAPHAËL,2015,4202,32,2018,0
RAPHAËL,RAPHAËL,2016,4386,32,2018,0
RAPHAËL,RAPHAËL,2017,4186,32,2018,0
RAPHAËL,RAPHAËL,2018,4592,32,2018,0
RAPHAËL,RAPHAËL,2019,4458,32,2018,0
RAPHAËL,RAPHAËL,2020,3965,32,2018,0
RAYAN,RAYAN,2005,1773,16,2010,0
RAYAN,RAYAN,2006,2018,16,2010,0
RAYAN,RAYAN,2007,1956,16,2010,0
RAYAN,RAYAN,2008,2088,16,2010,0
RAYAN,RAYAN,2009,2076,16,2010,0
RAYAN,RAYAN,2010,2125,16,2010,0
RAYAN,RAYAN,2011,2021,16,2010,0
RAYAN,RAYAN,2012,2017,16,2010,0
RAYAN,RAYAN,2013,2020,16,2010,0
RAYAN,RAYAN,2014,1895,16,2010,0
RAYAN,RAYAN,2015,1977,16,2010,0
RAYAN,RAYAN,2016,1818,16,2010,0
RAYAN,RAYAN,2017,1780,16,2010,0
RAYAN,RAYAN,2018,1555,16,2010,0
RAYAN,RAYAN,2019,1543,16,2010,0
RAYAN,RAYAN,2020,1306,16,2010,0
RAYMOND,RAYMOND,1900,2134,54,1928,0
RAYMOND,RAYMOND,1901,2480,54,1928,0
RAYMOND,RAYMOND,1902,3053,54,1928,0
RAYMOND,RAYMOND,1903,3068,54,1928,0
RAYMOND,RAYMOND,1904,3123,54,1928,0
RAYMOND,RAYMOND,1905,3549,54,1928,0
RAYMOND,RAYMOND,1906,3558,54,1928,0
RAYMOND,RAYMOND,1907,3694,54,1928,0
RAYMOND,RAYMOND,1908,4119,54,1928,0
RAYMOND,RAYMOND,1909,4333,54,1928,0
RAYMOND,RAYMOND,1910,4416,54,1928,0
RAYMOND,RAYMOND,1911,4795,54,1928,0
RAYMOND,RAYMOND,1912,5375,54,1928,0
RAYMOND,RAYMOND,1913,6669,54,1928,0
RAYMOND,RAYMOND,1914,6169,54,1928,0
RAYMOND,RAYMOND,1915,4279,54,1928,0
RAYMOND,RAYMOND,1916,3285,54,1928,0
RAYMOND,RAYMOND,1917,3307,54,1928,0
RAYMOND,RAYMOND,1918,3825,54,1928,0
RAYMOND,RAYMOND,1919,4536,54,1928,0
RAYMOND,RAYMOND,1920,7532,54,1928,0
RAYMOND,RAYMOND,1921,6908,54,1928,0
RAYMOND,RAYMOND,1922,7154,54,1928,0
RAYMOND,RAYMOND,1923,7499,54,1928,0
RAYMOND,RAYMOND,1924,7375,54,1928,0
RAYMOND,RAYMOND,1925,7367,54,1928,0
RAYMOND,RAYMOND,1926,7408,54,1928,0
RAYMOND,RAYMOND,1927,7363,54,1928,0
RAYMOND,RAYMOND,1928,7603,54,1928,0
RAYMOND,RAYMOND,1929,7180,54,1928,0
RAYMOND,RAYMOND,1930,7258,54,1928,0
RAYMOND,RAYMOND,1931,6888,54,1928,0
RAYMOND,RAYMOND,1932,6228,54,1928,0
RAYMOND,RAYMOND,1933,5814,54,1928,0
RAYMOND,RAYMOND,1934,5732,54,1928,0
RAYMOND,RAYMOND,1935,5217,54,1928,0
RAYMOND,RAYMOND,1936,4836,54,1928,0
RAYMOND,RAYMOND,1937,4675,54,1928,0
RAYMOND,RAYMOND,1938,4331,54,1928,0
RAYMOND,RAYMOND,1939,4187,54,1928,0
RAYMOND,RAYMOND,1940,3675,54,1928,0
RAYMOND,RAYMOND,1941,3227,54,1928,0
RAYMOND,RAYMOND,1942,3297,54,1928,0
RAYMOND,RAYMOND,1943,3338,54,1928,0
RAYMOND,RAYMOND,1944,3160,54,1928,0
RAYMOND,RAYMOND,1945,3142,54,1928,0
RAYMOND,RAYMOND,1946,4109,54,1928,0
RAYMOND,RAYMOND,1947,3959,54,1928,0
RAYMOND,RAYMOND,1948,3750,54,1928,0
RAYMOND,RAYMOND,1949,3470,54,1928,0
RAYMOND,RAYMOND,1950,3252,54,1928,0
RAYMOND,RAYMOND,1951,2778,54,1928,0
RAYMOND,RAYMOND,1952,2484,54,1928,0
RAYMOND,RAYMOND,1953,2204,54,1928,0
RAYMONDE,RAYMONDE,1900,1113,46,1920,100
RAYMONDE,RAYMONDE,1901,1355,46,1920,100
RAYMONDE,RAYMONDE,1902,1567,46,1920,100
RAYMONDE,RAYMONDE,1903,1854,46,1920,100
RAYMONDE,RAYMONDE,1904,2031,46,1920,100
RAYMONDE,RAYMONDE,1905,2127,46,1920,100
RAYMONDE,RAYMONDE,1906,2264,46,1920,100
RAYMONDE,RAYMONDE,1907,2459,46,1920,100
RAYMONDE,RAYMONDE,1908,2972,46,1920,100
RAYMONDE,RAYMONDE,1909,3057,46,1920,100
RAYMONDE,RAYMONDE,1910,3119,46,1920,100
RAYMONDE,RAYMONDE,1911,3423,46,1920,100
RAYMONDE,RAYMONDE,1912,3884,46,1920,100
RAYMONDE,RAYMONDE,1913,4423,46,1920,100
RAYMONDE,RAYMONDE,1914,4380,46,1920,100
RAYMONDE,RAYMONDE,1915,3037,46,1920,100
RAYMONDE,RAYMONDE,1916,2391,46,1920,100
RAYMONDE,RAYMONDE,1917,2662,46,1920,100
RAYMONDE,RAYMONDE,1918,2909,46,1920,100
RAYMONDE,RAYMONDE,1919,3228,46,1920,100
RAYMONDE,RAYMONDE,1920,5669,46,1920,100
RAYMONDE,RAYMONDE,1921,5295,46,1920,100
RAYMONDE,RAYMONDE,1922,5132,46,1920,100
RAYMONDE,RAYMONDE,1923,5033,46,1920,100
RAYMONDE,RAYMONDE,1924,4803,46,1920,100
RAYMONDE,RAYMONDE,1925,5012,46,1920,100
RAYMONDE,RAYMONDE,1926,4799,46,1920,100
RAYMONDE,RAYMONDE,1927,4425,46,1920,100
RAYMONDE,RAYMONDE,1928,4478,46,1920,100
RAYMONDE,RAYMONDE,1929,4310,46,1920,100
RAYMONDE,RAYMONDE,1930,4300,46,1920,100
RAYMONDE,RAYMONDE,1931,4162,46,1920,100
RAYMONDE,RAYMONDE,1932,3921,46,1920,100
RAYMONDE,RAYMONDE,1933,3617,46,1920,100
RAYMONDE,RAYMONDE,1934,3437,46,1920,100
RAYMONDE,RAYMONDE,1935,3017,46,1920,100
RAYMONDE,RAYMONDE,1936,2879,46,1920,100
RAYMONDE,RAYMONDE,1937,2606,46,1920,100
RAYMONDE,RAYMONDE,1938,2456,46,1920,100
RAYMONDE,RAYMONDE,1939,2327,46,1920,100
RAYMONDE,RAYMONDE,1940,2127,46,1920,100
RAYMONDE,RAYMONDE,1941,1753,46,1920,100
RAYMONDE,RAYMONDE,1942,1738,46,1920,100
RAYMONDE,RAYMONDE,1943,1742,46,1920,100
RAYMONDE,RAYMONDE,1944,1606,46,1920,100
RAYMONDE,RAYMONDE,1945,1559,46,1920,100
REGIS,REGIS,1968,2032,2,1968,0
REGIS,REGIS,1969,1872,2,1968,0
RENÉ,RENÉ,1900,4765,61,1920,0
RENÉ,RENÉ,1901,5457,61,1920,0
RENÉ,RENÉ,1902,5843,61,1920,0
RENÉ,RENÉ,1903,6136,61,1920,0
RENÉ,RENÉ,1904,6735,61,1920,0
RENÉ,RENÉ,1905,7313,61,1920,0
RENÉ,RENÉ,1906,7569,61,1920,0
RENÉ,RENÉ,1907,8110,61,1920,0
RENÉ,RENÉ,1908,8561,61,1920,0
RENÉ,RENÉ,1909,8826,61,1920,0
RENÉ,RENÉ,1910,9108,61,1920,0
RENÉ,RENÉ,1911,9228,61,1920,0
RENÉ,RENÉ,1912,9965,61,1920,0
RENÉ,RENÉ,1913,10192,61,1920,0
RENÉ,RENÉ,1914,9762,61,1920,0
RENÉ,RENÉ,1915,6004,61,1920,0
RENÉ,RENÉ,1916,5157,61,1920,0
RENÉ,RENÉ,1917,6013,61,1920,0
RENÉ,RENÉ,1918,7242,61,1920,0
RENÉ,RENÉ,1919,8635,61,1920,0
RENÉ,RENÉ,1920,15030,61,1920,0
RENÉ,RENÉ,1921,14562,61,1920,0
RENÉ,RENÉ,1922,13838,61,1920,0
RENÉ,RENÉ,1923,13810,61,1920,0
RENÉ,RENÉ,1924,13649,61,1920,0
RENÉ,RENÉ,1925,14092,61,1920,0
RENÉ,RENÉ,1926,14129,61,1920,0
RENÉ,RENÉ,1927,13716,61,1920,0
RENÉ,RENÉ,1928,13640,61,1920,0
RENÉ,RENÉ,1929,13265,61,1920,0
RENÉ,RENÉ,1930,13305,61,1920,0
RENÉ,RENÉ,1931,12511,61,1920,0
RENÉ,RENÉ,1932,12093,61,1920,0
RENÉ,RENÉ,1933,11140,61,1920,0
RENÉ,RENÉ,1934,10732,61,1920,0
RENÉ,RENÉ,1935,9965,61,1920,0
RENÉ,RENÉ,1936,9502,61,1920,0
RENÉ,RENÉ,1937,8885,61,1920,0
RENÉ,RENÉ,1938,8217,61,1920,0
RENÉ,RENÉ,1939,7754,61,1920,0
RENÉ,RENÉ,1940,6759,61,1920,0
RENÉ,RENÉ,1941,5795,61,1920,0
RENÉ,RENÉ,1942,5978,61,1920,0
RENÉ,RENÉ,1943,6174,61,1920,0
RENÉ,RENÉ,1944,5894,61,1920,0
RENÉ,RENÉ,1945,5993,61,1920,0
RENÉ,RENÉ,1946,8153,61,1920,0
RENÉ,RENÉ,1947,7754,61,1920,0
RENÉ,RENÉ,1948,7119,61,1920,0
RENÉ,RENÉ,1949,6718,61,1920,0
RENÉ,RENÉ,1950,6003,61,1920,0
RENÉ,RENÉ,1951,5241,61,1920,0
RENÉ,RENÉ,1952,4759,61,1920,0
RENÉ,RENÉ,1953,4307,61,1920,0
RENÉ,RENÉ,1954,4110,61,1920,0
RENÉ,RENÉ,1955,3544,61,1920,0
RENÉ,RENÉ,1956,3277,61,1920,0
RENÉ,RENÉ,1957,2952,61,1920,0
RENÉ,RENÉ,1958,2589,61,1920,0
RENÉ,RENÉ,1959,2320,61,1920,0
RENÉ,RENÉ,1960,2011,61,1920,0
RENÉE,RENÉE,1900,2325,50,1920,100
RENÉE,RENÉE,1901,2860,50,1920,100
RENÉE,RENÉE,1902,2950,50,1920,100
RENÉE,RENÉE,1903,3197,50,1920,100
RENÉE,RENÉE,1904,3395,50,1920,100
RENÉE,RENÉE,1905,3536,50,1920,100
RENÉE,RENÉE,1906,3782,50,1920,100
RENÉE,RENÉE,1907,3932,50,1920,100
RENÉE,RENÉE,1908,4288,50,1920,100
RENÉE,RENÉE,1909,4289,50,1920,100
RENÉE,RENÉE,1910,4561,50,1920,100
RENÉE,RENÉE,1911,4558,50,1920,100
RENÉE,RENÉE,1912,4629,50,1920,100
RENÉE,RENÉE,1913,5084,50,1920,100
RENÉE,RENÉE,1914,4969,50,1920,100
RENÉE,RENÉE,1915,3324,50,1920,100
RENÉE,RENÉE,1916,2893,50,1920,100
RENÉE,RENÉE,1917,3361,50,1920,100
RENÉE,RENÉE,1918,3863,50,1920,100
RENÉE,RENÉE,1919,4395,50,1920,100
RENÉE,RENÉE,1920,7407,50,1920,100
RENÉE,RENÉE,1921,7312,50,1920,100
RENÉE,RENÉE,1922,6595,50,1920,100
RENÉE,RENÉE,1923,6421,50,1920,100
RENÉE,RENÉE,1924,6201,50,1920,100
RENÉE,RENÉE,1925,6532,50,1920,100
RENÉE,RENÉE,1926,6185,50,1920,100
RENÉE,RENÉE,1927,6097,50,1920,100
